Year,County,Violent_sum,Property_sum
1986,Los Angeles County,730,3105
1986,Los Angeles County,295,1409
1986,Los Angeles County,33,283
1986,Los Angeles County,528,2330
1986,Los Angeles County,1375,8711
1986,Los Angeles County,595,2300
1986,Los Angeles County,1948,7966
1986,Los Angeles County,265,3603
1986,Los Angeles County,3,27
1986,Los Angeles County,27,323
1986,Los Angeles County,404,1888
1986,Los Angeles County,159,940
1986,Los Angeles County,371,1107
1986,Los Angeles County,350,1530
1986,Los Angeles County,13,362
1986,Los Angeles County,232,1690
1986,Los Angeles County,962,8155
1986,Los Angeles County,13,164
1986,Los Angeles County,140,822
1986,Los Angeles County,190,1012
1986,Los Angeles County,716,3646
1986,Los Angeles County,85,635
1986,Los Angeles County,101,805
1986,Los Angeles County,698,7105
1986,Los Angeles County,79,951
1986,Los Angeles County,73,709
1986,Los Angeles County,599,5649
1986,Los Angeles County,346,2936
1986,Los Angeles County,727,3980
1986,Los Angeles County,6,242
1986,Los Angeles County,82,654
1986,Los Angeles County,9,150
1986,Los Angeles County,7,559
1986,Los Angeles County,3,618
1986,Los Angeles County,3,315
1986,Los Angeles County,55,416
1986,Los Angeles County,457,2632
1986,Los Angeles County,29,2064
1986,Los Angeles County,90,557
1986,Los Angeles County,27,350
1986,Madera County,424,1568
1986,Madera County,36,349
1986,Madera County,283,1053
1986,Madera County,1,3
1986,Madera County,1,1
1986,Madera County,0,73
1986,Marin County,299,1825
1986,Marin County,1,58
1986,Marin County,46,205
1986,Marin County,33,818
1986,Marin County,26,563
1986,Marin County,129,1355
1986,Marin County,2,69
1986,Marin County,32,374
1986,Marin County,162,2446
1986,Marin County,17,369
1986,Marin County,17,220
1986,Marin County,0,1
1986,Marin County,2,66
1986,Marin County,1,20
1986,Marin County,0,130
1986,Mariposa County,37,210
1986,Mariposa County,0,23
1986,Mendocino County,256,1259
1986,Mendocino County,16,473
1986,Mendocino County,169,1211
1986,Mendocino County,26,320
1986,Mendocino County,1,1
1986,Mendocino County,1,66
1986,Mendocino County,5,96
1986,Merced County,214,1426
1986,Merced County,76,968
1986,Merced County,42,214
1986,Merced County,26,93
1986,Merced County,71,261
1986,Merced County,78,791
1986,Merced County,234,3520
1986,Merced County,1,2
1986,Merced County,0,0
1986,Merced County,1,143
1986,Merced County,3,43
1986,Merced County,0,0
1986,Merced County,0,130
1986,Modoc County,20,92
1986,Modoc County,11,85
1986,Modoc County,0,0
1986,Modoc County,0,15
1986,Mono County,70,456
1986,Mono County,12,184
1986,Mono County,0,11
1986,Monterey County,267,2818
1986,Monterey County,14,335
1986,Monterey County,4,55
1986,Monterey County,20,159
1986,Monterey County,15,199
1986,Monterey County,92,352
1986,Monterey County,137,1982
1986,Monterey County,58,589
1986,Monterey County,921,7897
1986,Monterey County,8,15
1986,Monterey County,767,1600
1986,Monterey County,73,198
1986,Monterey County,60,580
1986,Monterey County,0,30
1986,Monterey County,0,11
1986,Monterey County,0,50
1986,Monterey County,2,28
1986,Monterey County,0,150
1986,Napa County,300,1096
1986,Napa County,18,185
1986,Napa County,436,3304
1986,Napa County,18,167
1986,Napa County,0,0
1986,Napa County,0,2
1990,Santa Clara County,1,49
1986,Napa County,0,108
1986,Nevada County,163,1416
1986,Nevada County,62,359
1986,Nevada County,30,161
1986,Nevada County,0,0
1986,Nevada County,0,23
1986,Nevada County,0,87
1986,Orange County,806,10652
1986,Orange County,1357,16587
1986,Orange County,190,1549
1986,Orange County,456,3255
1986,Orange County,362,6610
1986,Orange County,133,1892
1986,Orange County,47,413
1986,Orange County,153,2868
1986,Orange County,437,6402
1986,Orange County,1047,8770
1986,Orange County,585,8930
1986,Orange County,93,1007
1986,Orange County,158,2327
1986,Orange County,19,610
1986,Orange County,195,3924
1986,Orange County,501,6027
1986,Orange County,133,1476
1986,Orange County,62,1054
1986,Orange County,86,866
1986,Orange County,1722,20777
1986,Orange County,134,868
1986,Orange County,234,1751
1986,Orange County,652,2889
1986,Orange County,14,233
1986,Orange County,338,4090
1986,Orange County,171,764
1986,Orange County,132,3591
1986,Orange County,13,373
1986,Orange County,14,16
1986,Orange County,0,0
1986,Orange County,0,0
1986,Orange County,14,84
1986,Orange County,6,79
1986,Orange County,4,32
1986,Orange County,7,660
1986,Orange County,3,52
1986,Orange County,2,76
1986,Placer County,628,2669
1986,Placer County,22,559
1986,Placer County,18,84
1986,Placer County,28,255
1986,Placer County,24,367
1986,Placer County,141,2047
1986,Placer County,2,28
1986,Placer County,0,0
1986,Placer County,0,180
1986,Plumas County,55,921
1986,Plumas County,0,0
1986,Plumas County,0,4
1986,Plumas County,0,20
1986,Riverside County,3341,22634
1986,Riverside County,321,1342
1986,Riverside County,110,777
1986,Riverside County,135,983
1986,Riverside County,117,903
1986,Riverside County,142,553
1986,Riverside County,153,1848
1986,Riverside County,485,3943
1986,Riverside County,368,3142
1986,Riverside County,241,1250
1986,Riverside County,2166,14679
1986,Riverside County,133,558
1986,Riverside County,200,3208
1986,Riverside County,3,15
1986,Riverside County,5,12
1986,Riverside County,0,3
1986,Riverside County,10,111
1986,Riverside County,113,1032
1986,Riverside County,0,0
1986,Riverside County,2,2
1986,Riverside County,1,4
1986,Riverside County,14,251
1986,Riverside County,0,8
1986,Riverside County,0,92
1998,Sacramento County,20,6313
1999,Sacramento County,27,4854
2000,Sacramento County,8,4608
2001,Sacramento County,3,4547
2002,Sacramento County,2,5752
2003,Sacramento County,6,7081
2004,Sacramento County,4,7827
2005,Sacramento County,1,7140
2006,Sacramento County,3,6432
2007,Sacramento County,6,5587
2008,Sacramento County,11,3676
2009,Sacramento County,14,3722
2010,Sacramento County,5,3918
1986,San Benito County,84,329
1986,San Benito County,78,934
1986,San Benito County,8,33
1986,San Benito County,0,0
1986,San Benito County,0,1
1986,San Benito County,0,3
1986,San Benito County,0,20
1986,San Bernardino County,2857,16004
1986,San Bernardino County,201,1255
1986,San Bernardino County,347,2416
1986,San Bernardino County,377,2297
1986,San Bernardino County,531,3899
1986,San Bernardino County,365,2736
1986,San Bernardino County,77,485
1986,San Bernardino County,1362,7840
1986,San Bernardino County,205,2469
1986,San Bernardino County,366,3126
1986,San Bernardino County,2341,13996
1986,San Bernardino County,186,2972
1986,San Bernardino County,346,1782
1986,San Bernardino County,52,233
1986,San Bernardino County,1,62
1986,San Bernardino County,214,2794
1986,San Bernardino County,10,94
1986,San Bernardino County,11,48
1986,San Bernardino County,0,12
1986,San Bernardino County,45,595
1986,San Bernardino County,27,365
1986,San Bernardino County,57,682
1986,San Bernardino County,4,29
1986,San Bernardino County,5,34
1986,San Bernardino County,0,148
1986,San Diego County,2802,19977
1986,San Diego County,278,2614
1986,San Diego County,807,6952
1986,San Diego County,68,888
1986,San Diego County,447,4497
1986,San Diego County,476,4566
1986,San Diego County,258,2644
1986,San Diego County,626,4511
1986,San Diego County,806,4840
1986,San Diego County,8522,71225
1986,San Diego County,25,1204
1986,San Diego County,13,6
1986,San Diego County,0,1
1986,San Diego County,0,9
1986,San Diego County,1,78
1986,San Diego County,0,0
1986,San Diego County,5,182
1986,San Diego County,7,917
1986,San Diego County,1,64
1986,San Diego County,14,125
1986,San Francisco County,6,0
1986,San Francisco County,9506,47131
1986,San Francisco County,16,602
1986,San Francisco County,29,198
1986,San Francisco County,0,0
1986,San Francisco County,4,26
1986,San Francisco County,1,5
1986,San Francisco County,7,510
1986,San Francisco County,34,140
1986,San Francisco County,1,7
1986,San Joaquin County,512,6274
1986,San Joaquin County,11,174
1986,San Joaquin County,332,3108
1986,San Joaquin County,144,2669
1986,San Joaquin County,22,357
1986,San Joaquin County,2037,18471
1986,San Joaquin County,140,1356
1986,San Joaquin County,8,23
1986,San Joaquin County,3,12
1986,San Joaquin County,0,27
1986,San Joaquin County,8,25
1986,San Joaquin County,6,48
1986,San Joaquin County,7,464
1986,San Luis Obispo County,164,1407
1986,San Luis Obispo County,36,598
1986,San Luis Obispo County,44,287
1986,San Luis Obispo County,27,310
1986,San Luis Obispo County,95,1055
1986,San Luis Obispo County,50,400
1986,San Luis Obispo County,109,1944
1986,San Luis Obispo County,3,511
1986,San Luis Obispo County,59,753
1986,San Luis Obispo County,3,14
1986,San Luis Obispo County,0,29
1986,San Luis Obispo County,5,197
1986,San Luis Obispo County,4,29
1986,San Luis Obispo County,0,127
1986,San Mateo County,447,3245
1986,San Mateo County,15,167
1986,San Mateo County,66,595
1986,San Mateo County,14,160
1986,San Mateo County,43,1256
1986,San Mateo County,36,402
1986,San Mateo County,281,3155
1986,San Mateo County,19,258
1986,San Mateo County,12,86
1986,San Mateo County,151,1380
1986,San Mateo County,32,613
1986,San Mateo County,113,874
1986,San Mateo County,532,2764
1986,San Mateo County,163,1518
1986,San Mateo County,113,791
1986,San Mateo County,1196,4816
1986,San Mateo County,164,2041
1986,San Mateo County,28,160
1986,San Mateo County,51,924
1986,San Mateo County,4,192
1986,San Mateo County,12,15
1986,San Mateo County,7,73
1986,San Mateo County,480,1289
1986,San Mateo County,0,6
1986,San Mateo County,0,9
1986,Santa Barbara County,440,4230
1986,Santa Barbara County,54,122
1986,Santa Barbara County,188,1783
1986,Santa Barbara County,547,4523
1986,Santa Barbara County,236,3514
1986,Santa Barbara County,47,391
1986,Santa Barbara County,0,0
1986,Santa Barbara County,0,34
1986,Santa Barbara County,0,3
1986,Santa Barbara County,12,175
1986,Santa Barbara County,4,718
1986,Santa Barbara County,0,0
1986,Santa Barbara County,0,274
1986,Santa Clara County,396,3179
1986,Santa Clara County,202,1788
1986,Santa Clara County,99,1851
1986,Santa Clara County,109,1565
1986,Santa Clara County,40,687
1986,Santa Clara County,7,84
1986,Santa Clara County,66,1223
1986,Santa Clara County,617,2401
1986,Santa Clara County,5,65
1986,Santa Clara County,105,920
1986,Santa Clara County,199,3872
1986,Santa Clara County,140,3821
1986,Santa Clara County,4020,34959
1986,Santa Clara County,262,5029
1986,Santa Clara County,40,555
1986,Santa Clara County,226,3916
1986,Santa Clara County,22,443
1986,Santa Clara County,2,36
1986,Santa Clara County,0,75
1986,Santa Clara County,2,140
1991,Santa Clara County,1,30
1986,Santa Clara County,0,27
1986,Santa Clara County,0,386
1986,Santa Clara County,4,43
1986,Santa Clara County,0,182
1986,Santa Cruz County,324,3647
1986,Santa Cruz County,77,934
1986,Santa Cruz County,403,4647
1986,Santa Cruz County,398,3154
1986,Santa Cruz County,23,463
1986,Santa Cruz County,0,69
1986,Santa Cruz County,0,0
1986,Santa Cruz County,14,88
1986,Santa Cruz County,4,47
1986,Santa Cruz County,5,380
1986,Santa Cruz County,0,325
1986,Shasta County,286,2457
1986,Shasta County,114,564
1986,Shasta County,387,3766
1986,Shasta County,4,9
1986,Shasta County,0,36
1986,Shasta County,12,25
1986,Shasta County,0,52
1986,Sierra County,45,74
1986,Sierra County,0,0
1986,Sierra County,1,8
1986,Siskiyou County,65,605
1986,Siskiyou County,2,28
1986,Siskiyou County,18,105
1986,Siskiyou County,4,7
1986,Siskiyou County,3,17
1986,Siskiyou County,32,330
1986,Siskiyou County,13,29
1986,Siskiyou County,10,54
1986,Siskiyou County,96,447
1986,Siskiyou County,0,24
1986,Siskiyou County,1,9
1986,Siskiyou County,1,49
1986,Solano County,157,672
1986,Solano County,50,739
1986,Solano County,29,407
1986,Solano County,423,4273
1986,Solano County,5,123
1986,Solano County,107,775
1986,Solano County,178,1995
1986,Solano County,1574,7259
1986,Solano County,1,6
1986,Solano County,1,18
1986,Solano County,2,6
1986,Solano County,0,69
1986,Sonoma County,474,3953
1986,Sonoma County,9,196
1986,Sonoma County,122,351
1986,Sonoma County,68,384
1986,Sonoma County,146,1464
1986,Sonoma County,422,6175
1986,Sonoma County,32,338
1986,Sonoma County,29,446
1986,Sonoma County,116,1608
1986,Sonoma County,3,98
1986,Sonoma County,2,3
1986,Sonoma County,0,8
1986,Sonoma County,2,53
1986,Sonoma County,1,53
1986,Sonoma County,3,16
1986,Sonoma County,0,397
1986,Stanislaus County,714,4699
1986,Stanislaus County,86,1835
1986,Stanislaus County,706,10410
1986,Stanislaus County,13,136
1986,Stanislaus County,129,686
1986,Stanislaus County,37,334
1986,Stanislaus County,61,429
1986,Stanislaus County,163,2390
1986,Stanislaus County,8,128
1986,Stanislaus County,24,114
1986,Stanislaus County,1,92
1986,Stanislaus County,3,6
1986,Stanislaus County,1,3
1986,Stanislaus County,0,1
1986,Stanislaus County,6,75
1986,Stanislaus County,0,3
1986,Stanislaus County,0,277
1986,Sutter County,172,1140
1986,Sutter County,403,1992
1986,Sutter County,0,30
1986,Tehama County,67,786
1986,Tehama County,94,551
1986,Tehama County,178,966
1986,Tehama County,0,0
1986,Tehama County,0,21
1986,Trinity County,37,350
1986,Trinity County,0,0
1986,Trinity County,0,27
1986,Tulare County,914,4778
1986,Tulare County,39,591
1986,Tulare County,97,323
1986,Tulare County,104,453
1986,Tulare County,70,391
1986,Tulare County,214,2666
1986,Tulare County,162,896
1986,Tulare County,431,4709
1986,Tulare County,14,257
1986,Tulare County,1,1
1986,Tulare County,7,16
1986,Tulare County,0,40
1986,Tulare County,0,347
1986,Tuolumne County,234,1043
1986,Tuolumne County,23,373
1986,Tuolumne County,0,13
1986,Tuolumne County,0,45
1986,Ventura County,363,1918
1986,Ventura County,93,1060
1986,Ventura County,35,345
1986,Ventura County,15,306
1986,Ventura County,1145,7331
1986,Ventura County,102,701
1986,Ventura County,179,1002
1986,Ventura County,230,2965
1986,Ventura County,493,4594
1986,Ventura County,166,2647
1986,Ventura County,0,0
1986,Ventura County,3,80
1986,Ventura County,25,312
1986,Ventura County,23,195
1992,Santa Clara County,0,12
1986,Ventura County,0,0
1986,Ventura County,9,49
1986,Yolo County,365,2311
1986,Yolo County,93,2672
1986,Yolo County,29,108
1986,Yolo County,254,2036
1986,Yolo County,3,10
1986,Yolo County,6,1146
1986,Yolo County,0,6
1986,Yolo County,3,333
1986,Yuba County,450,2064
1986,Yuba County,173,977
1986,Yuba County,35,68
1986,Yuba County,2,2
1986,Yuba County,0,0
1986,Yuba County,0,148
1987,Alameda County,349,3217
1987,Alameda County,300,3993
1987,Alameda County,104,678
1987,Alameda County,1174,11310
1987,Alameda County,112,843
1987,Alameda County,1090,5611
1987,Alameda County,632,6663
1987,Alameda County,198,2246
1987,Alameda County,208,2357
1987,Alameda County,6485,38050
1987,Alameda County,20,307
1987,Alameda County,56,1443
1987,Alameda County,440,4663
1987,Alameda County,251,2432
1987,Alameda County,9,108
1987,Alameda County,2,119
1987,Alameda County,88,1496
1987,Alameda County,0,75
1987,Alameda County,0,38
1987,Alameda County,0,1
1987,Alameda County,15,159
1987,Alameda County,23,576
1987,Alameda County,0,20
1987,Alameda County,0,31
1987,Alameda County,62,1671
1987,Alameda County,33,136
1987,Alameda County,52,63
1987,Alpine County,6,191
1987,Alpine County,0,4
1987,Amador County,31,300
1987,Amador County,11,62
1987,Amador County,3,283
1987,Amador County,3,87
1987,Amador County,0,0
1987,Amador County,0,22
1987,Butte County,315,3146
1987,Butte County,10,73
1987,Butte County,183,2741
1987,Butte County,71,362
1987,Butte County,103,1037
1987,Butte County,47,475
1987,Butte County,0,3
1987,Butte County,0,47
1987,Butte County,6,447
1987,Butte County,4,6
1987,Butte County,6,254
1987,Calaveras County,269,829
1987,Calaveras County,58,152
1987,Calaveras County,0,0
1987,Calaveras County,0,1
1987,Calaveras County,0,66
1987,Colusa County,82,302
1987,Colusa County,6,161
1987,Colusa County,8,65
1987,Colusa County,0,0
1987,Colusa County,0,1
1987,Contra Costa County,514,5485
1987,Contra Costa County,254,3563
1987,Contra Costa County,19,276
1987,Contra Costa County,2,109
1987,Contra Costa County,467,6615
1987,Contra Costa County,106,1521
1987,Contra Costa County,20,266
1987,Contra Costa County,84,808
1987,Contra Costa County,662,2355
1987,Contra Costa County,68,1818
1987,Contra Costa County,2242,7923
1987,Contra Costa County,409,2910
1987,Contra Costa County,192,2602
1987,Contra Costa County,2,89
1987,Contra Costa County,70,1360
1987,Contra Costa County,24,616
1987,Contra Costa County,9,302
1987,Contra Costa County,14,97
1987,Contra Costa County,42,702
1987,Contra Costa County,7,14
1987,Contra Costa County,1,3
1987,Contra Costa County,12,229
1987,Contra Costa County,35,761
1987,Contra Costa County,39,909
1987,Contra Costa County,1,24
1987,Contra Costa County,16,339
1987,Contra Costa County,0,29
1987,Contra Costa County,3,680
1987,Del Norte County,105,452
1987,Del Norte County,48,393
1987,Del Norte County,2,26
1987,El Dorado County,126,2595
1987,El Dorado County,116,687
1987,El Dorado County,168,1538
1987,El Dorado County,0,1
1987,El Dorado County,0,5
1987,El Dorado County,0,205
1994,Fresno County,215,3055
1995,Fresno County,278,3450
1996,Fresno County,170,3473
1997,Fresno County,139,3062
1998,Fresno County,123,2537
1999,Fresno County,146,2277
2000,Fresno County,96,2891
2001,Fresno County,116,2967
2002,Fresno County,117,3125
2003,Fresno County,160,3042
2004,Fresno County,169,3465
2005,Fresno County,151,3286
2006,Fresno County,148,3154
2007,Fresno County,133,2843
2008,Fresno County,148,3209
2009,Fresno County,141,3289
2010,Fresno County,165,3569
