year,geo_name,geo,cip_name,cip,degree_name,degree,grads_total
2013,"California","04000US06","General Agriculture","010000","Bachelor's Degree","5",209
2013,"California","04000US06","General Agriculture Management","010101","Bachelor's Degree","5",285
2013,"California","04000US06","Other Agricultural Business & Management","010199","Bachelor's Degree","5",5
2013,"California","04000US06","General Agricultural Mechanization","010201","Bachelor's Degree","5",25
2013,"California","04000US06","Agroecology & Sustainable Agriculture","010308","Bachelor's Degree","5",5
2013,"California","04000US06","Viticulture & Enology","010309","Bachelor's Degree","5",90
2013,"California","04000US06","Ornamental Horticulture","010603","Bachelor's Degree","5",14
2013,"California","04000US06","International Agriculture","010701","Bachelor's Degree","5",14
2013,"California","04000US06","Agricultural Communication & Journalism","010802","Bachelor's Degree","5",7
2013,"California","04000US06","General Animal Sciences","010901","Bachelor's Degree","5",377
2013,"California","04000US06","Dairy Science","010905","Bachelor's Degree","5",15
2013,"California","04000US06","Other Animal Science","010999","Bachelor's Degree","5",28
2013,"California","04000US06","Food Science","011001","Bachelor's Degree","5",115
2013,"California","04000US06","Food Technology & Processing","011002","Bachelor's Degree","5",2
2013,"California","04000US06","General Plant Sciences","011101","Bachelor's Degree","5",32
2013,"California","04000US06","Agronomy & Crop Science","011102","Bachelor's Degree","5",24
2013,"California","04000US06","Horticultural Science","011103","Bachelor's Degree","5",12
2013,"California","04000US06","Plant Protection & Integrated Pest Management","011105","Bachelor's Degree","5",25
2013,"California","04000US06","Range Science & Management","011106","Bachelor's Degree","5",11
2013,"California","04000US06","General Soil Science & Agronomy","011201","Bachelor's Degree","5",3
2013,"California","04000US06","Other Agriculture, Operations, & Related Sciences","019999","Bachelor's Degree","5",24
2013,"California","04000US06","General Natural Resources & Conservation","030101","Bachelor's Degree","5",158
2013,"California","04000US06","Environmental Studies","030103","Bachelor's Degree","5",1150
2013,"California","04000US06","Environmental Science","030104","Bachelor's Degree","5",915
2013,"California","04000US06","Other Conservation & Natural Resource Research","030199","Bachelor's Degree","5",2
2013,"California","04000US06","Natural Resource Management & Policy","030201","Bachelor's Degree","5",11
2013,"California","04000US06","Other Natural Resource Management & Policy","030299","Bachelor's Degree","5",88
2013,"California","04000US06","Fishing & Fisheries Sciences & Management","030301","Bachelor's Degree","5",23
2013,"California","04000US06","General Forestry","030501","Bachelor's Degree","5",52
2013,"California","04000US06","Forest Management","030506","Bachelor's Degree","5",15
2013,"California","04000US06","Urban Forestry","030508","Bachelor's Degree","5",13
2013,"California","04000US06","Wildlife, Fish, & Wildlands Science","030601","Bachelor's Degree","5",75
2013,"California","04000US06","Other Natural Resource & Conservation","039999","Bachelor's Degree","5",63
2013,"California","04000US06","Architecture","040201","Bachelor's Degree","5",758
2013,"California","04000US06","Urban, Community, & Regional Planning","040301","Bachelor's Degree","5",168
2013,"California","04000US06","Environmental Design","040401","Bachelor's Degree","5",38
2013,"California","04000US06","Interior Architecture","040501","Bachelor's Degree","5",11
2013,"California","04000US06","Landscape Architecture","040601","Bachelor's Degree","5",163
2013,"California","04000US06","General Architectural History & Criticism","040801","Bachelor's Degree","5",16
2013,"California","04000US06","African Studies","050101","Bachelor's Degree","5",1
2013,"California","04000US06","American & U.S. Studies","050102","Bachelor's Degree","5",304
2013,"California","04000US06","Asian Studies","050103","Bachelor's Degree","5",115
2013,"California","04000US06","East Asian Studies","050104","Bachelor's Degree","5",76
2013,"California","04000US06","European Studies","050106","Bachelor's Degree","5",47
2013,"California","04000US06","Latin American Studies","050107","Bachelor's Degree","5",110
2013,"California","04000US06","Near & Middle Eastern Studies","050108","Bachelor's Degree","5",35
2013,"California","04000US06","Russian Studies","050110","Bachelor's Degree","5",8
2013,"California","04000US06","Southeast Asian Studies","050113","Bachelor's Degree","5",5
2013,"California","04000US06","Chinese Studies","050123","Bachelor's Degree","5",23
2013,"California","04000US06","French Studies","050124","Bachelor's Degree","5",7
2013,"California","04000US06","German Studies","050125","Bachelor's Degree","5",9
2013,"California","04000US06","Italian Studies","050126","Bachelor's Degree","5",17
2013,"California","04000US06","Japanese Studies","050127","Bachelor's Degree","5",13
2013,"California","04000US06","Spanish & Iberian Studies","050130","Bachelor's Degree","5",1
2013,"California","04000US06","Other Area Studies","050199","Bachelor's Degree","5",55
2013,"California","04000US06","Ethnic Studies","050200","Bachelor's Degree","5",61
2013,"California","04000US06","African-American & Black Studies","050201","Bachelor's Degree","5",191
2013,"California","04000US06","Native American Studies","050202","Bachelor's Degree","5",40
2013,"California","04000US06","Hispanic-American, Puerto Rican, & Mexican-American Studies","050203","Bachelor's Degree","5",533
2013,"California","04000US06","Asian-American Studies","050206","Bachelor's Degree","5",175
2013,"California","04000US06","Women's Studies","050207","Bachelor's Degree","5",393
2013,"California","04000US06","Gay & Lesbian Studies","050208","Bachelor's Degree","5",2
2013,"California","04000US06","Other Ethnic, Minority, Gender, & Group Studies","050299","Bachelor's Degree","5",306
2013,"California","04000US06","General Communication","090100","Bachelor's Degree","5",1233
2013,"California","04000US06","Speech Communication & Rhetoric","090101","Bachelor's Degree","5",3990
2013,"California","04000US06","Mass Communication & Media Studies","090102","Bachelor's Degree","5",394
2013,"California","04000US06","Other Communication & Media Studies","090199","Bachelor's Degree","5",66
2013,"California","04000US06","Journalism","090401","Bachelor's Degree","5",765
2013,"California","04000US06","Broadcast Journalism","090402","Bachelor's Degree","5",87
2013,"California","04000US06","Photojournalism","090404","Bachelor's Degree","5",37
2013,"California","04000US06","Other Journalism","090499","Bachelor's Degree","5",40
2013,"California","04000US06","Radio & Television","090701","Bachelor's Degree","5",897
2013,"California","04000US06","Digital Communication & Multimedia","090702","Bachelor's Degree","5",67
2013,"California","04000US06","Other Radio, Television, & Digital Communication","090799","Bachelor's Degree","5",221
2013,"California","04000US06","Public Relations, Advertising, & Applied Communication","090900","Bachelor's Degree","5",58
2013,"California","04000US06","General Organizational Communication","090901","Bachelor's Degree","5",5
2013,"California","04000US06","Public Relations & Image Management","090902","Bachelor's Degree","5",229
2013,"California","04000US06","Advertising","090903","Bachelor's Degree","5",227
2013,"California","04000US06","Health Communication","090905","Bachelor's Degree","5",12
2013,"California","04000US06","International & Intercultural Communication","090907","Bachelor's Degree","5",9
2013,"California","04000US06","Other Public Relations, Advertising, & Applied Communication","090999","Bachelor's Degree","5",31
2013,"California","04000US06","Other Communication, Journalism, & Related Programs","099999","Bachelor's Degree","5",52
2013,"California","04000US06","Recording Arts Technology","100203","Bachelor's Degree","5",198
2013,"California","04000US06","General Graphic Communications","100301","Bachelor's Degree","5",55
2013,"California","04000US06","Prepress Publising & Digital Imaging Design","100303","Bachelor's Degree","5",26
2013,"California","04000US06","Animation, Interactive Technology, Video Graphics, & Special Effects","100304","Bachelor's Degree","5",389
2013,"California","04000US06","General Computer & Information Sciences","110101","Bachelor's Degree","5",143
2013,"California","04000US06","Information Technology","110103","Bachelor's Degree","5",467
2013,"California","04000US06","Informatics","110104","Bachelor's Degree","5",29
2013,"California","04000US06","Other Computer & Information Sciences","110199","Bachelor's Degree","5",52
2013,"California","04000US06","General Computer Programming","110201","Bachelor's Degree","5",52
2013,"California","04000US06","Other Computer Programming","110299","Bachelor's Degree","5",75
2013,"California","04000US06","Information Science","110401","Bachelor's Degree","5",18
2013,"California","04000US06","Computer Systems Analysis","110501","Bachelor's Degree","5",110
2013,"California","04000US06","Computer Science","110701","Bachelor's Degree","5",2118
2013,"California","04000US06","Web Page, Digital, & Information Resource Design","110801","Bachelor's Degree","5",262
2013,"California","04000US06","Computer Graphics","110803","Bachelor's Degree","5",331
2013,"California","04000US06","Modeling, Virtual Environments, & Simulation","110804","Bachelor's Degree","5",36
2013,"California","04000US06","Other Computer Software & Media Applications","110899","Bachelor's Degree","5",10
2013,"California","04000US06","Computer Systems Networking & Telecommunications","110901","Bachelor's Degree","5",234
2013,"California","04000US06","Network & System Administration","111001","Bachelor's Degree","5",43
2013,"California","04000US06","System, Networking, & LAN/WAN Management","111002","Bachelor's Degree","5",16
2013,"California","04000US06","Computer & Information Systems Security","111003","Bachelor's Degree","5",310
2013,"California","04000US06","Web Multimedia Management & Webmaster","111004","Bachelor's Degree","5",3
2013,"California","04000US06","Information Technology Project Management","111005","Bachelor's Degree","5",52
2013,"California","04000US06","Other Computer & Information Technology Services Management","111099","Bachelor's Degree","5",38
2013,"California","04000US06","Other Computer & Information Support Services","119999","Bachelor's Degree","5",18
2013,"California","04000US06","Restaurant, Culinary, & Catering Management","120504","Bachelor's Degree","5",102
2013,"California","04000US06","General Education","130101","Bachelor's Degree","5",275
2013,"California","04000US06","Urban Education & Leadership","130410","Bachelor's Degree","5",3
2013,"California","04000US06","Educational & Instructional Technology","130501","Bachelor's Degree","5",17
2013,"California","04000US06","Learning Sciences","130607","Bachelor's Degree","5",18
2013,"California","04000US06","Social & Philosophical Foundations of Education","130901","Bachelor's Degree","5",17
2013,"California","04000US06","Elementary Education & Teaching","131202","Bachelor's Degree","5",164
2013,"California","04000US06","Early Childhood Education & Teaching","131210","Bachelor's Degree","5",3566
2013,"California","04000US06","Agricultural Teacher Education","131301","Bachelor's Degree","5",82
2013,"California","04000US06","Art Teacher Education","131302","Bachelor's Degree","5",7
2013,"California","04000US06","English & Language Arts Teacher Education","131305","Bachelor's Degree","5",22
2013,"California","04000US06","Technology & Industrial Arts Teacher Education","131309","Bachelor's Degree","5",50
2013,"California","04000US06","Mathematics Teacher Education","131311","Bachelor's Degree","5",19
2013,"California","04000US06","Music Teacher Education","131312","Bachelor's Degree","5",41
2013,"California","04000US06","Physical Education Teaching & Coaching","131314","Bachelor's Degree","5",126
2013,"California","04000US06","Social Science Teacher Education","131317","Bachelor's Degree","5",7
2013,"California","04000US06","Trade & Industrial Teacher Education","131320","Bachelor's Degree","5",41
2013,"California","04000US06","Biology Teacher Education","131322","Bachelor's Degree","5",8
2013,"California","04000US06","Chemistry Teacher Education","131323","Bachelor's Degree","5",3
2013,"California","04000US06","Physics Teacher Education","131329","Bachelor's Degree","5",1
2013,"California","04000US06","Spanish Language Teacher Education","131330","Bachelor's Degree","5",3
2013,"California","04000US06","Psychology Teacher Education","131335","Bachelor's Degree","5",2
2013,"California","04000US06","Other Teaching English or French as a Second or Foreign Language","131499","Bachelor's Degree","5",45
2013,"California","04000US06","Other Education","139999","Bachelor's Degree","5",39
2013,"California","04000US06","General Engineering","140101","Bachelor's Degree","5",208
2013,"California","04000US06","Pre-Engineering","140102","Bachelor's Degree","5",3
2013,"California","04000US06","Aerospace, Aeronautical, & Astronautical Engineering","140201","Bachelor's Degree","5",500
2013,"California","04000US06","Agricultural Engineering","140301","Bachelor's Degree","5",28
2013,"California","04000US06","Architectural Engineering","140401","Bachelor's Degree","5",49
2013,"California","04000US06","Bioengineering & Biomedical Engineering","140501","Bachelor's Degree","5",848
2013,"California","04000US06","Chemical Engineering","140701","Bachelor's Degree","5",645
2013,"California","04000US06","Chemical & Biomolecular Engineering","140702","Bachelor's Degree","5",12
2013,"California","04000US06","General Civil Engineering","140801","Bachelor's Degree","5",1834
2013,"California","04000US06","Structural Engineering","140803","Bachelor's Degree","5",155
2013,"California","04000US06","Other Civil Engineering","140899","Bachelor's Degree","5",7
2013,"California","04000US06","General Computer Engineering","140901","Bachelor's Degree","5",664
2013,"California","04000US06","Computer Software Engineering","140903","Bachelor's Degree","5",100
2013,"California","04000US06","Other Computer Engineering","140999","Bachelor's Degree","5",2
2013,"California","04000US06","Electrical & Electronics Engineering","141001","Bachelor's Degree","5",1730
2013,"California","04000US06","Engineering Physics & Applied Physics","141201","Bachelor's Degree","5",54
2013,"California","04000US06","Engineering Science","141301","Bachelor's Degree","5",52
2013,"California","04000US06","Environmental Health Engineering","141401","Bachelor's Degree","5",198
2013,"California","04000US06","Materials Engineering","141801","Bachelor's Degree","5",104
2013,"California","04000US06","Mechanical Engineering","141901","Bachelor's Degree","5",2344
2013,"California","04000US06","Nuclear Engineering","142301","Bachelor's Degree","5",13
2013,"California","04000US06","Construction Engineering","143301","Bachelor's Degree","5",99
2013,"California","04000US06","Industrial Engineering","143501","Bachelor's Degree","5",201
2013,"California","04000US06","Manufacturing Engineering","143601","Bachelor's Degree","5",35
2013,"California","04000US06","Operations Research","143701","Bachelor's Degree","5",53
2013,"California","04000US06","Geological & Geophysical Engineering","143901","Bachelor's Degree","5",4
2013,"California","04000US06","Other Engineering","149999","Bachelor's Degree","5",184
2013,"California","04000US06","General Engineering Technology","150000","Bachelor's Degree","5",33
2013,"California","04000US06","Electrical, Electronic, & Communications Engineering Technology","150303","Bachelor's Degree","5",230
2013,"California","04000US06","Other Electrical Engineering Technology","150399","Bachelor's Degree","5",65
2013,"California","04000US06","Biomedical Technology","150401","Bachelor's Degree","5",15
2013,"California","04000US06","Industrial Technology","150612","Bachelor's Degree","5",94
2013,"California","04000US06","Quality Control Technology","150702","Bachelor's Degree","5",5
2013,"California","04000US06","Other Related Mechanical Engineering Technologies","150899","Bachelor's Degree","5",30
2013,"California","04000US06","Construction Engineering Technology","151001","Bachelor's Degree","5",341
2013,"California","04000US06","Surveying Technology","151102","Bachelor's Degree","5",9
2013,"California","04000US06","Computer Engineering Technology","151201","Bachelor's Degree","5",29
2013,"California","04000US06","Engineering & Industrial Management","151501","Bachelor's Degree","5",84
2013,"California","04000US06","Other Engineering-Related Fields","151599","Bachelor's Degree","5",14
2013,"California","04000US06","Other Engineering Technologies & Engineering-Related Fields","159999","Bachelor's Degree","5",1
2013,"California","04000US06","General Foreign Languages & Literatures","160101","Bachelor's Degree","5",43
2013,"California","04000US06","Linguistics","160102","Bachelor's Degree","5",452
2013,"California","04000US06","Comparative Literature","160104","Bachelor's Degree","5",427
2013,"California","04000US06","Applied Linguistics","160105","Bachelor's Degree","5",13
2013,"California","04000US06","Other Linguistic, Comparative, Related Language Studies & Services","160199","Bachelor's Degree","5",138
2013,"California","04000US06","General East Asian Languages, Literatures, & Linguistics","160300","Bachelor's Degree","5",39
2013,"California","04000US06","Chinese Language & Literature","160301","Bachelor's Degree","5",92
2013,"California","04000US06","Japanese Language & Literature","160302","Bachelor's Degree","5",221
2013,"California","04000US06","Korean Language & Literature","160303","Bachelor's Degree","5",10
2013,"California","04000US06","General Slavic Languages, Literatures, & Linguistics","160400","Bachelor's Degree","5",15
2013,"California","04000US06","Russian Language & Literature","160402","Bachelor's Degree","5",27
2013,"California","04000US06","General Germanic Languages, Literatures, & Linguistics","160500","Bachelor's Degree","5",8
2013,"California","04000US06","German Language & Literature","160501","Bachelor's Degree","5",100
2013,"California","04000US06","Scandanavian Languages, Literatures, & Linguistics","160502","Bachelor's Degree","5",2
2013,"California","04000US06","Dutch/Flemish Language & Literature","160504","Bachelor's Degree","5",2
2013,"California","04000US06","General Romance Languages, Literatures, & Linguistics","160900","Bachelor's Degree","5",3
2013,"California","04000US06","French Language & Literature","160901","Bachelor's Degree","5",283
2013,"California","04000US06","Italian Language & Literature","160902","Bachelor's Degree","5",47
2013,"California","04000US06","Portuguese Language & Literature","160904","Bachelor's Degree","5",3
2013,"California","04000US06","Spanish Language & Literature","160905","Bachelor's Degree","5",1297
2013,"California","04000US06","General Hispanic & Latin American Languages, Literatures, & Linguistics","160908","Bachelor's Degree","5",57
2013,"California","04000US06","Arabic Language & Literature","161101","Bachelor's Degree","5",25
2013,"California","04000US06","Hebrew Language & Literature","161102","Bachelor's Degree","5",1
2013,"California","04000US06","Other Middle/Near Eastern & Semetic Languages, Literatures, & Linguistics","161199","Bachelor's Degree","5",8
2013,"California","04000US06","General Classical Language, Literature, & Linguistics","161200","Bachelor's Degree","5",96
2013,"California","04000US06","Latin Language & Literature","161203","Bachelor's Degree","5",3
2013,"California","04000US06","Other Classical Languages, Literature, & Linguistics","161299","Bachelor's Degree","5",1
2013,"California","04000US06","Celtic Languages, Literatures, & Linguistics","161301","Bachelor's Degree","5",5
2013,"California","04000US06","Other Foreign Languages, Literatures, & Linguistics","169999","Bachelor's Degree","5",34
2013,"California","04000US06","General Family & Consumer Sciences","190101","Bachelor's Degree","5",725
2013,"California","04000US06","General Family Resource Mangement Studies","190401","Bachelor's Degree","5",2
2013,"California","04000US06","General Food, Nutrition, & Wellness Studies","190501","Bachelor's Degree","5",6
2013,"California","04000US06","Foodservice System Management","190505","Bachelor's Degree","5",1
2013,"California","04000US06","General Human Development & Family Studies","190701","Bachelor's Degree","5",1172
2013,"California","04000US06","Adult Development & Aging","190702","Bachelor's Degree","5",13
2013,"California","04000US06","Child Development","190706","Bachelor's Degree","5",340
2013,"California","04000US06","General Apparel & Textiles","190901","Bachelor's Degree","5",134
2013,"California","04000US06","Apparel & Textile Manufacture","190902","Bachelor's Degree","5",1
2013,"California","04000US06","General Legal Studies","220000","Bachelor's Degree","5",282
2013,"California","04000US06","Pre-Law Studies","220001","Bachelor's Degree","5",24
2013,"California","04000US06","Paralegal","220302","Bachelor's Degree","5",45
2013,"California","04000US06","Court Reporting","220303","Bachelor's Degree","5",3
2013,"California","04000US06","General English Language & Literature","230101","Bachelor's Degree","5",4845
2013,"California","04000US06","General Writing","231301","Bachelor's Degree","5",21
2013,"California","04000US06","Creative Writing","231302","Bachelor's Degree","5",187
2013,"California","04000US06","Professional, Technical, Business, & Scientific Writing","231303","Bachelor's Degree","5",11
2013,"California","04000US06","Rhetoric & Composition","231304","Bachelor's Degree","5",1607
2013,"California","04000US06","Other Rhetoric, Composition, or Writing Studies","231399","Bachelor's Degree","5",14
2013,"California","04000US06","US English Literature","231402","Bachelor's Degree","5",40
2013,"California","04000US06","Other Literature","231499","Bachelor's Degree","5",8
2013,"California","04000US06","Other English Language & Literature","239999","Bachelor's Degree","5",116
2013,"California","04000US06","Liberal Arts & Sciences","240101","Bachelor's Degree","5",5712
2013,"California","04000US06","General Studies","240102","Bachelor's Degree","5",61
2013,"California","04000US06","Humanistic Studies","240103","Bachelor's Degree","5",275
2013,"California","04000US06","Other Liberal Arts & Sciences, General Studies, & Humanities","240199","Bachelor's Degree","5",103
2013,"California","04000US06","Library & Information Science","250101","Bachelor's Degree","5",9
2013,"California","04000US06","General Biological Sciences","260101","Bachelor's Degree","5",7075
2013,"California","04000US06","General Biomedical Sciences","260102","Bachelor's Degree","5",84
2013,"California","04000US06","Biochemistry","260202","Bachelor's Degree","5",1097
2013,"California","04000US06","Biophysics","260203","Bachelor's Degree","5",22
2013,"California","04000US06","Molecular Biology","260204","Bachelor's Degree","5",69
2013,"California","04000US06","Molecular Biochemistry","260205","Bachelor's Degree","5",291
2013,"California","04000US06","Biochemistry & Molecular Biology","260210","Bachelor's Degree","5",18
2013,"California","04000US06","Other Biochemistry, Biophysics, & Molecular Biology","260299","Bachelor's Degree","5",41
2013,"California","04000US06","Botany & Plant Biology","260301","Bachelor's Degree","5",56
2013,"California","04000US06","Cellular Biology & Histology","260401","Bachelor's Degree","5",41
2013,"California","04000US06","Anatomy","260403","Bachelor's Degree","5",339
2013,"California","04000US06","Cellular & Molecular Biology","260406","Bachelor's Degree","5",847
2013,"California","04000US06","Other Cellular Biology & Anatomical Sciences","260499","Bachelor's Degree","5",31
2013,"California","04000US06","General Microbiology","260502","Bachelor's Degree","5",246
2013,"California","04000US06","Microbiology & Immunology","260508","Bachelor's Degree","5",14
2013,"California","04000US06","Other Microbiological Science & Immunology","260599","Bachelor's Degree","5",120
2013,"California","04000US06","Zoology","260701","Bachelor's Degree","5",141
2013,"California","04000US06","Entomology","260702","Bachelor's Degree","5",13
2013,"California","04000US06","Animal Physiology","260707","Bachelor's Degree","5",8
2013,"California","04000US06","Animal Behavior & Ethology","260708","Bachelor's Degree","5",3
2013,"California","04000US06","General Genetics","260801","Bachelor's Degree","5",63
2013,"California","04000US06","General Physiology","260901","Bachelor's Degree","5",240
2013,"California","04000US06","Exercise Physiology","260908","Bachelor's Degree","5",205
2013,"California","04000US06","Pharmacology","261001","Bachelor's Degree","5",22
2013,"California","04000US06","Toxicology","261004","Bachelor's Degree","5",38
2013,"California","04000US06","Environmental Toxicology","261006","Bachelor's Degree","5",34
2013,"California","04000US06","Bioinformatics","261103","Bachelor's Degree","5",23
2013,"California","04000US06","Other Biomathematics, Bioinformatics, & Computational Biology","261199","Bachelor's Degree","5",10
2013,"California","04000US06","Biotechnology","261201","Bachelor's Degree","5",100
2013,"California","04000US06","Ecology","261301","Bachelor's Degree","5",96
2013,"California","04000US06","Marine Biology & Biological Oceonography","261302","Bachelor's Degree","5",143
2013,"California","04000US06","Aquatic Biology","261304","Bachelor's Degree","5",41
2013,"California","04000US06","Environmental Biology","261305","Bachelor's Degree","5",20
2013,"California","04000US06","Ecology & Evolutionary Biology","261310","Bachelor's Degree","5",22
2013,"California","04000US06","Other Ecology, Evolution, Systematics, & Population Biology","261399","Bachelor's Degree","5",77
2013,"California","04000US06","Neuroscience","261501","Bachelor's Degree","5",454
2013,"California","04000US06","Neurobiology & Anatomy","261503","Bachelor's Degree","5",450
2013,"California","04000US06","Other Neurobiology & Neurosciences","261599","Bachelor's Degree","5",1
2013,"California","04000US06","Other Biological & Biomedical Sciences","269999","Bachelor's Degree","5",28
2013,"California","04000US06","General Mathematics","270101","Bachelor's Degree","5",1647
2013,"California","04000US06","Other Mathematics","270199","Bachelor's Degree","5",226
2013,"California","04000US06","General Applied Mathematics","270301","Bachelor's Degree","5",309
2013,"California","04000US06","Computational Mathematics","270303","Bachelor's Degree","5",25
2013,"California","04000US06","Computational & Applied Mathematics","270304","Bachelor's Degree","5",8
2013,"California","04000US06","Financial Mathematics","270305","Bachelor's Degree","5",27
2013,"California","04000US06","Other Applied Mathematics","270399","Bachelor's Degree","5",54
2013,"California","04000US06","General Statistics","270501","Bachelor's Degree","5",336
2013,"California","04000US06","Other Statistics","270599","Bachelor's Degree","5",11
2013,"California","04000US06","Other Mathematics & Statistics","279999","Bachelor's Degree","5",1
2013,"California","04000US06","Other Military Applied Sciences","290399","Bachelor's Degree","5",8
2013,"California","04000US06","General Interdisciplinary Studies","300000","Bachelor's Degree","5",68
2013,"California","04000US06","Biological & Physical Sciences","300101","Bachelor's Degree","5",5
2013,"California","04000US06","Peace Studies & Conflict Resolution","300501","Bachelor's Degree","5",114
2013,"California","04000US06","Systems Science & Theory","300601","Bachelor's Degree","5",4
2013,"California","04000US06","Mathematics & Computer Science","300801","Bachelor's Degree","5",39
2013,"California","04000US06","Biopsychology","301001","Bachelor's Degree","5",6
2013,"California","04000US06","Gerontology","301101","Bachelor's Degree","5",73
2013,"California","04000US06","Medieval & Renaissance Studies","301301","Bachelor's Degree","5",3
2013,"California","04000US06","Science, Technology, & Society","301501","Bachelor's Degree","5",87
2013,"California","04000US06","Behavioral Sciences","301701","Bachelor's Degree","5",840
2013,"California","04000US06","Natural Sciences","301801","Bachelor's Degree","5",73
2013,"California","04000US06","Nutrition Sciences","301901","Bachelor's Degree","5",215
2013,"California","04000US06","International & Global Studies","302001","Bachelor's Degree","5",952
2013,"California","04000US06","Ancient Civilization Studies","302201","Bachelor's Degree","5",3
2013,"California","04000US06","Classical, Ancient Mediterranean, & Near Eastern Studies & Archeology","302202","Bachelor's Degree","5",65
2013,"California","04000US06","Intercultural, Multicultural, & Diversity Studies","302301","Bachelor's Degree","5",46
2013,"California","04000US06","Cognitive Science","302501","Bachelor's Degree","5",410
2013,"California","04000US06","Human Biology","302701","Bachelor's Degree","5",259
2013,"California","04000US06","Dispute Resolution","302801","Bachelor's Degree","5",1
2013,"California","04000US06","Maritime Sciences","303201","Bachelor's Degree","5",7
2013,"California","04000US06","Sustainability Studies","303301","Bachelor's Degree","5",5
2013,"California","04000US06","Other Multidisciplinary Studies","309999","Bachelor's Degree","5",1097
2013,"California","04000US06","Parks, Recreation, & Leisure Studies","310101","Bachelor's Degree","5",502
2013,"California","04000US06","General Health & Physical Education","310501","Bachelor's Degree","5",2925
2013,"California","04000US06","Sport & Fitness Management","310504","Bachelor's Degree","5",175
2013,"California","04000US06","Kinesiology & Exercise Science","310505","Bachelor's Degree","5",627
2013,"California","04000US06","Sports Studies","310508","Bachelor's Degree","5",17
2013,"California","04000US06","Other Health & Physical Education","310599","Bachelor's Degree","5",37
2013,"California","04000US06","Philosophy","380101","Bachelor's Degree","5",1277
2013,"California","04000US06","Ethics","380103","Bachelor's Degree","5",5
2013,"California","04000US06","Other Philosophy","380199","Bachelor's Degree","5",60
2013,"California","04000US06","Religious Studies","380201","Bachelor's Degree","5",333
2013,"California","04000US06","Christian Studies","380203","Bachelor's Degree","5",26
2013,"California","04000US06","Judaic Studies","380206","Bachelor's Degree","5",18
2013,"California","04000US06","Other Religious Studies","380299","Bachelor's Degree","5",28
2013,"California","04000US06","Other Philosophy & Religious Studies","389999","Bachelor's Degree","5",19
2013,"California","04000US06","Biblical Studies","390201","Bachelor's Degree","5",280
2013,"California","04000US06","Missionary Studies & Missiology","390301","Bachelor's Degree","5",46
2013,"California","04000US06","Religious Education","390401","Bachelor's Degree","5",62
2013,"California","04000US06","Religious & Sacred Music","390501","Bachelor's Degree","5",15
2013,"California","04000US06","Theological Studies","390601","Bachelor's Degree","5",69
2013,"California","04000US06","Divinity & Ministry","390602","Bachelor's Degree","5",15
2013,"California","04000US06","Pre-Theology & Pre-Ministerial Studies","390604","Bachelor's Degree","5",8
2013,"California","04000US06","Talmudic Studies","390606","Bachelor's Degree","5",20
2013,"California","04000US06","Other Theological & Ministerial Studies","390699","Bachelor's Degree","5",53
2013,"California","04000US06","Pastoral Studies & Counseling","390701","Bachelor's Degree","5",85
2013,"California","04000US06","Youth Ministry","390702","Bachelor's Degree","5",24
2013,"California","04000US06","Other Pastoral Counseling & Specialized Ministries","390799","Bachelor's Degree","5",1
2013,"California","04000US06","Other Theology & Religious Vocations","399999","Bachelor's Degree","5",3
2013,"California","04000US06","Physical Sciences","400101","Bachelor's Degree","5",13
2013,"California","04000US06","Astronomy","400201","Bachelor's Degree","5",6
2013,"California","04000US06","Astrophysics","400202","Bachelor's Degree","5",55
2013,"California","04000US06","Planetary Astronomy & Science","400203","Bachelor's Degree","5",1
2013,"California","04000US06","General Atmospheric Sciences & Meteorology","400401","Bachelor's Degree","5",10
2013,"California","04000US06","Other Atmospheric Sciences & Meteorology","400499","Bachelor's Degree","5",10
2013,"California","04000US06","General Chemistry","400501","Bachelor's Degree","5",1160
2013,"California","04000US06","Chemical Physics","400508","Bachelor's Degree","5",3
2013,"California","04000US06","Other Chemistry","400599","Bachelor's Degree","5",234
2013,"California","04000US06","General Geology & Earch Science","400601","Bachelor's Degree","5",458
2013,"California","04000US06","Geochemistry","400602","Bachelor's Degree","5",1
2013,"California","04000US06","Geophysics & Seismology","400603","Bachelor's Degree","5",21
2013,"California","04000US06","Hydrology & Water Resources Science","400605","Bachelor's Degree","5",17
2013,"California","04000US06","Chemical & Physical Oceanography","400607","Bachelor's Degree","5",25
2013,"California","04000US06","Other Geological & Earth Sciences","400699","Bachelor's Degree","5",41
2013,"California","04000US06","General Physics","400801","Bachelor's Degree","5",717
2013,"California","04000US06","Atomic & Molecular Physics","400802","Bachelor's Degree","5",2
2013,"California","04000US06","Optical Sciences","400807","Bachelor's Degree","5",2
2013,"California","04000US06","Theoretical & Mathematical Physics","400810","Bachelor's Degree","5",1
2013,"California","04000US06","Other Physics","400899","Bachelor's Degree","5",26
2013,"California","04000US06","Materials Science","401001","Bachelor's Degree","5",24
2013,"California","04000US06","Other Physical Sciences","409999","Bachelor's Degree","5",9
2013,"California","04000US06","General Psychology","420101","Bachelor's Degree","5",13750
2013,"California","04000US06","Cognitive Psychology & Psycholinguistics","422701","Bachelor's Degree","5",16
2013,"California","04000US06","Developmental & Child Psychology","422703","Bachelor's Degree","5",102
2013,"California","04000US06","Physiological Psychology & Psychobiology","422706","Bachelor's Degree","5",389
2013,"California","04000US06","Social Psychology","422707","Bachelor's Degree","5",437
